event_id,event_name,event_type_description,event_type_main,organizers,region_name,city_name,city_id,venue_id,venue_name,venue_address
536499,fb0356a9-ab46-4aef-880f-e76b316e358e,концерт,концерты,№836,Каменевский регион,Глиногорск,213,898,"Школа композиции ""Протон"" Лтд","ул. Водопроводная, д. 99 к. 1"
536500,a0818b60-6d9c-4d5e-b472-785599782c82,концерт,концерты,№836,Каменевский регион,Глиногорск,213,898,"Школа композиции ""Протон"" Лтд","ул. Водопроводная, д. 99 к. 1"
536502,a83179d2-0090-4f2e-ae32-ed9a514a1b15,спектакль,театр,№1536,Североярская область,Озёрск,2,4057,"Клуб настольных игр ""Свет"" Инкорпорэйтед","пер. Кузнечный, д. 270 к. 753"
536503,ed4d8a3c-25d0-4c9f-ab8f-6104a67d0266,концерт,концерты,№1227,Североярская область,Озёрск,2,2696,"Курс искусств ""Ритмы"" Лимитед","ш. Строителей, д. 3/8 стр. 5"
536507,fd44572a-ee64-49e2-9ef8-1c5a2edc3d1c,событие,другое,№2619,Травяная область,Серебровино,10859,4040,"Студия танца ""Эссенция"" Инк","пр. Семашко, д. 7/6 стр. 47"
536516,dd1ce5df-38d5-4c9d-804a-3a59ea976abe,концерт,концерты,№4494,Каменевский регион,Глиногорск,213,2776,"Студия дизайна ""Гармония"" Инк","наб. Плеханова, д. 48 стр. 552"
536517,85c4b80f-4ca0-4668-b1e5-b5e425e538f5,событие,другое,№4494,Каменевский регион,Глиногорск,213,2776,"Студия дизайна ""Гармония"" Инк","наб. Плеханова, д. 48 стр. 552"
536528,187bcca1-49d1-4c01-b054-870f6131b186,событие,другое,№2124,Каменевский регион,Глиногорск,213,992,"Гармония ""Эхо"" Групп","пер. Средний, д. 28"
536532,bb72966d-dd2d-4484-89a0-1265a4ea3a4b,концерт,концерты,№4899,Североярская область,Озёрск,2,2393,"Школа кино ""Технический"" Лтд","ул. Советов, д. 4 стр. 2"
536533,ef7e11fe-18a7-4cd1-b4b7-57b883018346,концерт,концерты,№948,Каменевский регион,Глиногорск,213,1324,"Школа фотографии ""Динамика"" Групп","пр. Калинина, д. 1 стр. 767"
536535,d1930756-ae30-4e0e-a171-79e16806f780,концерт,концерты,№2313,Горицветская область,Островецк,50,4158,"Студия видеомонтажа ""Мозаика"" Лимитед","наб. Пригородная, д. 51 стр. 81"
536547,1acb537a-7ffd-474f-9fea-397a45b9db09,концерт,концерты,№3389,Каменевский регион,Глиногорск,213,3173,"Клуб настольного тенниса ""Детство"" Инк","пр. Совхозный, д. 872 к. 2/4"
536572,85c4b80f-4ca0-4668-b1e5-b5e425e538f5,событие,другое,№4494,Каменевский регион,Глиногорск,213,2116,"Галерея современного искусства ""Vision"" Лтд","ул. Привольная, д. 759 стр. 396"
536576,95e86732-2ad3-49b2-8c01-fea5415ea9de,спектакль,театр,№4494,Каменевский регион,Глиногорск,213,2776,"Студия дизайна ""Гармония"" Инк","наб. Плеханова, д. 48 стр. 552"
536577,bbda465e-878a-46be-8886-0f3b6e06823c,событие,другое,№4494,Каменевский регион,Глиногорск,213,2776,"Студия дизайна ""Гармония"" Инк","наб. Плеханова, д. 48 стр. 552"
536580,56384758-fde4-476c-9226-4d2671bc3ded,концерт,концерты,№3389,Каменевский регион,Глиногорск,213,3173,"Клуб настольного тенниса ""Детство"" Инк","пр. Совхозный, д. 872 к. 2/4"
536582,126bece6-98af-4968-9a66-a72af2d8e5f4,концерт,концерты,№1009,Североярская область,Озёрск,2,2614,"Выставочный центр ""Мистерия"" Инкорпорэйтед","наб. Шмидта, д. 93 к. 686"
536584,8e1af951-5884-48f9-aa13-285e06bee71d,концерт,концерты,№2058,Речицкая область,Радужанов,11,935,"Музыкальная школа ""Скворечник"" Лтд","алл. Омская, д. 66"
536616,e73db54c-a922-4fdb-a3da-80d1c42cf6af,концерт,концерты,№1660,Североярская область,Озёрск,2,1745,"Академия прикладного искусства ""Лавровый"" Инкорпорэйтед","пер. Механизаторов, д. 125"
536617,9f86cfd9-f3f0-4714-bb15-110bf8a2e7f7,концерт,концерты,№1660,Североярская область,Озёрск,2,2559,"Школа музыкального театра ""Полуостров"" Лтд","ш. Ленинское, д. 9/4 к. 550"
536618,27bdda72-9add-4833-ad44-6a6727eafbb1,концерт,концерты,№1660,Североярская область,Озёрск,2,2559,"Школа музыкального театра ""Полуостров"" Лтд","ш. Ленинское, д. 9/4 к. 550"
536619,4140c5e2-b835-46a5-bf4b-fbc74790d10d,концерт,концерты,№1571,Берёзовская область,Златопольск,74,4481,"Школа сценического мастерства ""Вдох"" Лтд","пер. Полярный, д. 87"
536622,349148af-6ff8-4280-bda0-086a374a4c35,событие,другое,№3393,Лесноярский край,Яснолесье,11393,4521,"Образовательное учреждение искусства ""Сердце"" Групп","ш. Красноярское, д. 47 к. 1/9"
536627,81955c2e-7feb-4807-b788-554b325719bc,концерт,концерты,№4821,Горицветская область,Островецк,50,4051,"Центр фестивального движения ""Легенда"" Лимитед","пр. Мостовой, д. 8 стр. 609"
536628,b0ee2866-2f85-4239-aa9c-d14719632db5,концерт,концерты,№4822,Горицветская область,Островецк,50,4051,"Центр фестивального движения ""Легенда"" Лимитед","пр. Мостовой, д. 8 стр. 609"
536632,31a5c1f0-44a7-4a59-8a4a-8d023df7e6c2,концерт,концерты,№3547,Широковская область,Луговаярово,970,3251,"Детский дом культуры ""Сводка"" и партнеры","пр. Таежный, д. 95 к. 9"
536634,2bd9313d-7a61-4f89-b733-c6ae059a4a0c,концерт,концерты,№1130,Медовская область,Радужсвет,47,996,"Группа по городскому искусству ""Пончик"" Групп","пер. К.Маркса, д. 2 стр. 67"
536635,a853061f-faee-4dc0-8ef6-57964ff70ca5,концерт,концерты,№1982,Медовская область,Радужсвет,47,996,"Группа по городскому искусству ""Пончик"" Групп","пер. К.Маркса, д. 2 стр. 67"
536636,f24ef23a-bce7-46f0-aebf-fa4da230f660,фестиваль,концерты,№1293,Медовская область,Радужсвет,47,3795,"Креативное пространство ""Сделайка"" Лимитед","пер. Интернациональный, д. 3 к. 28"
536642,7a7c499f-4e49-4882-8b68-9ac48d18a4de,шоу,стендап,№2805,Каменевский регион,Глиногорск,213,1909,"Клуб экологической культуры ""Флит"" Лтд","алл. Кузнечная, д. 66 к. 74"
536643,0d68fb7a-4c16-423b-a0bb-8df75e77052d,концерт,концерты,№3557,Берёзовская область,Златопольск,74,2583,"Школа фотографии ""Созидание"" Лимитед","алл. Лазо, д. 854"
536646,ed4b058a-38ab-4ece-a768-3d908895fc05,концерт,концерты,№3467,Медовская область,Радужсвет,47,4277,"Дом-музей ""Восход"" и партнеры","пр. Карла Либкнехта, д. 91 стр. 8"
536652,9e174c5e-a080-49ab-aa78-e8d1e24ddfec,концерт,концерты,№4716,Каменевский регион,Глиногорск,213,2431,"Клуб настольных игр ""Атолл"" Лтд","пр. Льва Толстого, д. 2/6 стр. 48"
536653,0b99f120-e046-493b-b473-1813a03136ac,концерт,концерты,№4716,Каменевский регион,Глиногорск,213,2431,"Клуб настольных игр ""Атолл"" Лтд","пр. Льва Толстого, д. 2/6 стр. 48"
536661,1ea28710-5d52-4242-bbff-3347b14cca62,шоу,другое,№2898,Медовская область,Радужсвет,47,1915,"Детская художественная школа ""Таблетка"" Лимитед","пер. Николаева, д. 703 к. 289"
536667,8c8ad703-dd9d-437c-b89d-22dc81e0f772,концерт,концерты,№4907,Североярская область,Озёрск,2,2559,"Школа музыкального театра ""Полуостров"" Лтд","ш. Ленинское, д. 9/4 к. 550"
